image,ground_truth,prediction,cer,wer,exact_match
images/v2_006534.jpg,- Kết quả sinh thiết lần trước ( nếu có ) :,- Kết quả sinh thiết lần trước ( nếu có):,0.0465,0.25,0
images/v2_028855.jpg,Bố thường chêu mẹ và con với cả đánh,Bố thường chêu mẹ và con với cả đánh,0.0,0.0,1
images/v2_055380.jpg,kì diệu mà cuộc sống ban tặng cho chúng ta được,kì chiệu mà cuộc sống ban tộng cho chúng ta được,0.0638,0.1818,0
images/v2_057290.jpg,"- Nguồn gốc hcơ, vô cơ","- Nguồn gốc kiah, vô cơ",0.1818,0.1667,0
images/v2_006577.jpg,"thật cậy vảng góc có bền Tây,",thật cậy vàng góc có bền Dăng,0.1724,0.2857,0
images/v2_056996.jpg,Lê rồi đưa ra lựa chọn chuyển kinh đô,Lời sối đưa ra lựa Chọn chuyển kinh đó,0.1622,0.4444,0
images/v2_021757.jpg,quyển này do,quyển nàng lô,0.3333,0.6667,0
images/v2_038678.jpg,ý kiến và định hướng bài viết của bạn,ý kiến và định hướng bài viết của bạn,0.0,0.0,1
images/v2_032918.jpg,hề nguôi. Đêm đông dài sợ rằng nhung nhớ phôi,hề nguôi. vên đông dài sợ rằng nhung nhớ phôi,0.0444,0.1,0
images/v2_008273.jpg,1. Tiền sử dịch tễ: Trong vòng 14 ngày trước khi khởi phát bệnh nhân có,1. Tiền sử dịch tể: Trong vòng /4 ngày trước khi khởi phát bệnh nhân có,0.0282,0.125,0
images/v2_002426.jpg,được nhiều hơn.,được nhiều hơn.,0.0,0.0,1
images/v2_032461.jpg,",Trí, lần lượt thành tựu trên đạo lộ Như Thật.",". Thí, lần lượt thành tựu trên đạo lộ Như Thật,",0.087,0.3,0
images/v2_009968.jpg,Cộng hòa xã hội chủ nghĩa Việt Nam.,Cộng hòa xã hội chú nghĩa Việt Nam.,0.0286,0.125,0
images/v2_042730.jpg,Chăm lo cho những búp non đâm chồi.,Chăm lo cho những búp non đâm chồi.,0.0,0.0,1
images/v2_053788.jpg,"bình yên, thế là đủ rồi"". Lời thổn thức đầm lệ trong giờ phút","bình yên, thế là đi rồi. Lời thôn thức đầm lệ trong giờ phút",0.0492,0.2143,0
images/v2_051930.jpg,các em tiến bộ nhanh và thi đua lớp đạt kết quả ca,các em tiến bị nhanh và thì tua lớp đạt kết quả ca,0.06,0.2308,0
images/v2_043495.jpg,Vẫn luôn nhớ mãi gót son dại khờ,Vẫn luôn nhớ mỗi gót son đại khổ,0.0938,0.375,0
images/v2_025302.jpg,mà con thích. Con rất yêu bố mẹ và các em.,mà con thích. Con rất yêu bố mẹ và các em.,0.0,0.0,1
images/v2_024984.jpg,Bảng chữ cái viết hoa sáng tạo Mầu 2.,Bảng chữ cái viết hoa sáng tạo Háu 2,0.0811,0.2222,0
images/v2_053176.jpg,kích thước tương ứng của hình hộp thứ 2. Hỏi thể tích hình hộp thứ,kích thước tượng ứng của hình hợp thứ 2. Hỏi thể tích hình hộp thủ,0.0455,0.2,0
images/v2_046217.jpg,Bà ru mẹ mẹ ru con,Bà ru mẹ mẹ ru con,0.0,0.0,1
images/v2_058930.jpg,4. to go (Do là trợ từ trong câu nghi vấn ở HTĐ,4. to 90 (Do là trợ từ trong câu nghi vớn ở HTĐ,0.0638,0.1538,0
images/v2_048804.jpg,"đơn một mình nhìn di ảnh bố, tâm sự với bố, xin bố tha lỗi và","đơn một mình nhìn di ảnh bố, tâm sự với bố, xin bố tha lỗi và",0.0,0.0,1
images/v2_020852.jpg,chẳng được cái diễm phúc ấy mà đã,chứng được cái tiền phúc ấy mà đã,0.1212,0.25,0
images/v2_002860.jpg,+ Thủ khoa B buộc đứng giữa 2 thủ khoa khối D : 1 cách,+ Thủ khoa B buộc đưng giữa 2 thủ khoa khố D+ cách,0.1111,0.3333,0
images/v2_026920.jpg,C4: Hai câu kết của bài thơ nói lên tâm trạng gì,c4: Hai câu kết của bài thơ nói lên tâm trạng gì,0.0208,0.0833,0
images/v2_050826.jpg,Thời gian Những việc Cách thức thực Kết quả,Chơi gian chững Học Cách thức thực trịu quả,0.2326,0.4444,0
images/v2_056099.jpg,2. Tìm tọa độ trung điểm K của MP,2. Tìn toa độ trung điểm K của MP,0.0606,0.2222,0
images/v2_015306.jpg,ở ngoài kia. Tụi con hiểu rõ và biết làm thế nào,ở ngoài kia. Tụ con hiểu rõ và biết làm thế nào,0.0208,0.0833,0
images/v2_025098.jpg,Bài 3: Trung bình cộng của số tuổi của mẹ và,Bài 3: Trung bình cộng của số tuổi của mẹ và,0.0,0.0,1
images/v2_037473.jpg,"Bản này chỉ có giá trị tại thời điểm tiếp nhận; được lập thành 02 bản, mỗi bên giữ 01 bản có giá trị như nhau","hăn này chỉ cà giá trị tại thời điểm tiếp nhận, được lập thành 627 bán mỗi bên giờ bì bàn có giả trị như nhau",0.1193,0.3462,0
images/v2_015650.jpg,"trong lòng Nhân dân, mãi mãi lưu danh trong lịch sử","trong lòng Nhân dân, mãi mãi lưu danh trong lịch sử",0.0,0.0,1
images/v2_045711.jpg,phút. Hỏi Hoàng chạy được đoạn đường dài bao,phút. Hỏi Hoàng chạy được đoạn đường dài bao,0.0,0.0,1
images/v2_012363.jpg,y lá số câu trả lời sai,"y là số y câu trả là, sai",0.2174,0.4286,0
images/v2_056990.jpg,"dân một mạc, thân quen. Và cái nhìn ấy, cho ta thấy","dân một mạc, thần quen. Và cái nhìn ấy, cho ta thấy",0.0196,0.0833,0
images/v2_021088.jpg,"Bài 10: Tổng của hai số là 67,2. Sau khi gấp số thứ nhất lên 3 lần và gấp số thứ hai lên 5 lần thì được",Bài 10: Tổng của hai số là 672. Sau khi gấp số thứ nhất lên 3 lần và gấp số thứ hai lên 5 lần thì được,0.0097,0.037,0
images/v2_029841.jpg,để cười cợt gã ác ôn thời giờ,để vười vợt gã ác ôn thời giờ,0.069,0.25,0
images/v2_024720.jpg,được nơi ấy tôi tin bạn phải suy nghĩ về câu ngạn,được nơi ấy tôi tin bạn phải suy nghĩ về câu ngạn,0.0,0.0,1
images/v2_035614.jpg,- Số trăm là: 13,- Số trăm là: 13,0.0,0.0,1
images/v2_049995.jpg,CỘNG HOÀ XÃ HỘI CHỦ NGHĨA VIỆT NAM,CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM,0.0588,0.125,0
images/v2_036170.jpg,Nhân 2 vế với 3 ta có:,Nhân 2 vế với 3 ta có:,0.0,0.0,1
images/v2_021786.jpg,"Bút tích thư của Chủ tịch Hồ Chí Minh gửi lớp chỉnh Đảng liên khu V, năm 1953","Bút tích thư của Chủ tịch Hồ Chí Minh gửi lớp chỉnh Đảng liên khu V, năm 1953",0.0,0.0,1
images/v2_022618.jpg,"nắng. Những là ngô rộng dài, trổ ra","nắng. Những lá ngô rộng dài, trỗ ra",0.0571,0.25,0
images/v2_031741.jpg,- Có ý thức học tập bộ môn và vận dụng kiến thức,- Có ý thức học tập bộ môn và vận dụng hiến thức,0.0208,0.0769,0
images/v2_035296.jpg,Vì nhà may khi thực hiện đã hoàn thành sớm hơn kế hoạch,Vì nhà may khi thực hiện đã hoàn thành sớm hơn kế hoạch,0.0,0.0,1
images/v2_029264.jpg,9. Hãy chỉ ra và nêu td của bptt nhân hóa đc,9. Hãy chỉ ra và nêu td của bptt nhân hóa óc,0.0227,0.0833,0
images/v2_009738.jpg,Công việc người thứ hai làm riêng làm được trong 3 ngày là: 3/y (công việc),Công việc người thứ hai làm nông làm được trong 3 ngày là: 3 (công việc),0.0667,0.125,0
images/v2_056705.jpg,"cầu kì nhưng nó thật đơn giản và giản dị. Khi nắng lên, cây hoa giấy rực rỡ","cầu kì nhưng nó thật đơn giản và giản dị. Khi nắng lên, cây hoa giấy lực rõ",0.0267,0.1111,0
images/v2_032089.jpg,gọi D và C theo thứ tự là các hình chiếu vuông góc của A,gọi D và C theo thứ tự là các hình chiếu vuông góc của A,0.0,0.0,1
images/v2_043249.jpg,"con ra, những năm qua mẹ đã vất vả","con ra, những năm qua mẹ đã vất vả",0.0,0.0,1
images/v2_038005.jpg,a) Số thích hợp viết vào chỗ chấm của 14m = ... km,a) Số thích hợp viết vào chỗ chấm của 14m = km,0.08,0.0769,0
images/v2_038465.jpg,chúng ta có thể chỉ cần điều khiển mọi thứ bằng trí,chứng ta có thể chỉ cần điều khiến mọi thứ bằng tín,0.0784,0.25,0
images/v2_054884.jpg,đg thẳng d⊥MP và cắt tia IH tại K. Chứng minh INK= 45°,dg thẳng d LMP và cắt tia IH tại k. Chứng minh INK=45?,0.1111,0.4615,0
images/v2_019566.jpg,Nay muốn tự cấp tự túc đi,Nay muốn tự vấp tục tương tai,0.36,0.5714,0
images/v2_047582.jpg,ra còn có những người bạn tốt của em. Mỗi,ra còn có những người bạn tốt của em. Mỗi,0.0,0.0,1
images/v2_018536.jpg,ỦY BAN NHÂN DÂN PHƯỜNG 1 CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM,ỦY BAN NHÂN ĐÂN PHƯỜNG 1 CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM,0.0169,0.0714,0
images/v2_000168.jpg,"If he were the president, he built","If he were the president, he built",0.0,0.0,1
images/v2_053775.jpg,Em biết trả lời câu hỏi Ở đâu nhưng trình bày,Em biết rả lời câu hỏi Ở đâu nhưng trình bây,0.0444,0.1818,0
images/v2_017509.jpg,Chúng tôi xin chịu trách nhiệm về nội dung kiểm tra như trên là đúng.,Chúng tôi xin chịu trách nhiệm về nội dung kiểm tra như trên là đúng.,0.0,0.0,1
images/v2_033275.jpg,Hãy giới thiệu về anh hoặc chị của em,Hãy giới thiệu về anh hoặc chị của em,0.0,0.0,1
images/v2_051623.jpg,"Câu 2: Tính nhanh, tính hợp lí","Câu 2: Tính nhanh, tính hợp lé",0.0333,0.1429,0
images/v2_022274.jpg,"thật may khi có đồng hồ đó, em hứa, em sẽ giữ","thật may khi có đồng hồ đó, em hứa, em sẽ giữ",0.0,0.0,1
images/v2_027193.jpg,em đã xin nghỉ học một thời gian dài để,em đã xin nghỉ học một thời gian dài để,0.0,0.0,1
images/v2_055994.jpg,anh chị học lại rất giỏi. Các bạn bị khuyết tật có,anh chị học lại rất giỏi. Các bạn bị khuyết tật có,0.0,0.0,1
images/v2_051773.jpg,Xác nhận của các hộ kế cận,Xác nhận của các hộ kế cận,0.0,0.0,1
images/v2_050638.jpg,"Hãy hết lòng tin cậy Đức Giê-hô-va, chớ nương cậy nơi sự","Hãy hết lòng tin cậy Đức Giê hô-va, chớ nương cây nơi sự",0.0357,0.25,0
images/v2_018104.jpg,"để phục vụ công tác điều tra vụ ""Gây rối trật tự, công","đỡ phục vụ công tác điều tra vụ cây rồi trôi ta, công",0.1296,0.3846,0
images/v2_004575.jpg,Mỗi ngày là 1 cơ hội mới để học hỏi và,Mỗi ngày là 1 cô hội mới để học hỏi và,0.0263,0.0909,0
images/v2_056624.jpg,Dạng 1. Thực hiện phép tính,Dạng 1 Thực hiện phép tính,0.037,0.1667,0
images/v2_008946.jpg,"đi mua đĩa, siêu thị, thời gian bố tự ra.","đi mua đĩa siêu thị, thời gian bố tự ra.",0.0244,0.1,0
images/v2_057627.jpg,Con hứa với bố mẹ là con sẽ tự,Con hứa với bố mẹ là con số từ,0.0667,0.2222,0
images/v2_048909.jpg,tuổi nên đã biết đi rồi. Đầu nó tròn rất đẹp. Vì đến,tuổi nên đã biết đi rồi. Đầu nó tròn rất đẹp. Vì đến,0.0,0.0,1
images/v2_033308.jpg,Mênh mông biển lúa đâu trời đẹp hơn,Mênh mông biển lúa đâu trời đẹp hơn,0.0,0.0,1
images/v2_039280.jpg,xin chân thành cảm ơn rất nhiều!,xin chân thành cảm ơn rất nhiều!,0.0,0.0,1
images/v2_012491.jpg,bị chinh phục bởi thứ nước đậm đà với vị chan,bị chính phục bởi thứ nước đậm đà với vị chan có,0.0889,0.1818,0
images/v2_025138.jpg,"+, Nhấn mạnh ý nghĩa của những sai lầm,","+) Nhân mạnh ý nghĩa của những sai lầm, giúp",0.1795,0.3333,0
images/v2_009479.jpg,thì chúng ta bắt đầu thực hiện trò chơi nhưng trước khi bước vào chơi chính,thì chúng ta bắt đầu thực hiện tuỳ chơi nhưng trước khi bước vào chại chính,0.04,0.125,0
images/v2_036127.jpg,đủ loại chủ đề trên đời. Em bị hấp dẫn bởi các câu,đỏ loại chủ đề hên đời. Em bị hấp dẫn bởi các câu,0.06,0.1538,0
images/v2_029935.jpg,Phòng ban liên quan giải quyết.,Phòng bàn lên quan giải quyết.,0.0645,0.3333,0
images/v2_015973.jpg,Đáp số: 15 ngày.,Đáp số: 15 ngày.,0.0,0.0,1
images/v2_030947.jpg,"muốn gửi một lời cảm ơn tới thầy cô, những người đã nhóm lên","muốn gửi một lời cảm ơn tới thầy cô, những người đã nhóm lên",0.0,0.0,1
images/v2_031621.jpg,- Đề 1: Kể lại 1 trải nghiệm với bạn của em,- Đề 1: Kể lại 1 trải nghiệm với bạn của em,0.0,0.0,1
images/v2_054704.jpg,Hỏi dap 247,Hỏi dap 247,0.0,0.0,1
images/v2_027229.jpg,cảm nhận J về phong cách sống của Bác.,cảm nhận T về phong cách Sống của Bác.,0.0526,0.2222,0
images/v2_017919.jpg,ước lệ kết hợp với với ngôn ngữ giàu hình ảnh. Nguyễn Du đã nêu rõ được,ước lệ kít hợp với lời ngôn ngữ giàu hình ảnh. Nguyễn Du đã nêu rõ được,0.0423,0.1176,0
images/v2_046229.jpg,Bảo vệ tổ quốc là gì bao gồm,Bảo sẽ tổ quốc là gì bao gồn,0.1071,0.25,0
images/v2_033349.jpg,nhân gây tử vong chủ yếu bởi số người nghiện thuốc lá quá,nhân gây tử vong chủ yêu bởi số người nghiện thuốc lá quá,0.0175,0.0769,0
images/v2_019127.jpg,sẽ dậy sớm hơn để d,sẽ dậy sớm hơn để d,0.0,0.0,1
images/v2_046963.jpg,Tôi biết bạn đã không còn là mẹ tối biết là,Tôi biết bạn đã không còn bà mẹ tối biết là,0.0233,0.0909,0
images/v2_032661.jpg,không làm việc. Lúc ăn cơm gọi mấy lần cũng,không làm việc. Lúc ăn cơm gọi mấy lần cũng,0.0,0.0,1
images/v2_010090.jpg,"Từ một đến bày, thực lực của cảnh giới Thiên","Từ một đến bày, thực lực của cành giới Thiên",0.0227,0.1,0
images/v2_054535.jpg,tôi được sống lại lần thứ 2 ở cõi đời này. Tôi không biết lấy gì để,tôi được sống lại lần thứ 2 ở cói đời này. Tôi không biết lấy gì để,0.0149,0.0588,0
images/v2_042448.jpg,Sản phẩm này đến nay Tôi đã dùng hết 10,Sản phẩm này đến nay Tôi đã dùng hết 10,0.0,0.0,1
images/v2_007698.jpg,"1. Kính trọng, lễ phép, hiếu thảo với ông bà, cha mẹ; yêu","1 Kính trọng, lễ phép, hiểu tháo với ông bà, cha mẹ; yêu",0.0526,0.2308,0
images/v2_030241.jpg,"thiêu trên, liều lần đã lập thành bại bản hai bên giữ mỗi bên","thiệu trên, hiện bán đã lập thành hai báu hai bên gửi mỗi bên",0.1967,0.4286,0
images/v2_007435.jpg,m tình bột = 1 tấn = 1000 (kg,m tình bột = 1 tấn = 1000 (k,0.0345,0.1111,0
images/v2_055142.jpg,"Chống đế quốc giành độc lập,","Chống để quộc giành độc lập,",0.0714,0.3333,0
images/v2_058965.jpg,"- Kế thừa, phát huy, giữ gìn nền độc lập chủ","- Kể ""thưa, phát hung, giữ giữ gìm nêu độc lập chủ",0.2727,0.5455,0
images/v2_006108.jpg,CHÚ Ý: Khi đến khám lại cần mang theo giấy này.,CHứ Ý: Khi đến khẩm lại cần mang theo giấy này.,0.0426,0.1818,0
images/v2_026738.jpg,độ dài 2 cạnh bên của hình thang là:,độ dài 2 cạnh bên của hình thang là:,0.0,0.0,1
images/v2_036192.jpg,Số Tiền: 70.000.000 (Bảy mươi Triệu,Số Tìn: 76.000 ( Bây nưới Trên,0.4,1.0,0
images/v2_000896.jpg,"đã bị Quên Chiếc Ví, trong Ví Có Toàn bộ","đã bị Quân chiếc vi, trong ví có Toàn bộ",0.15,0.5,0
images/v2_036099.jpg,4:20 = 012 giờ = 12 phút,4: 26=012 giờ = 12 phút,0.1667,0.4286,0
images/v2_020365.jpg,"chửi tôi đây. Mẹ được ông bà tôi đẻ ra,","chứu tôi đây. Mẹ được ông bà tôi đẻ ra,",0.0513,0.1,0
images/v2_010379.jpg,Câu trên suy ra để t/m đbài thì:,Cô trên suy ra để tm đbài thì.,0.125,0.375,0
images/v2_046516.jpg,a) Tổng 3 số liên tiếp tự nhiên liên tiếp luôn chia hết cho,a) Tổng 3 số liên tiếp tự nhiên liên tiếp luôn chia hết cho,0.0,0.0,1
images/v2_015682.jpg,Quá trình bài tiết tiếp các chất độc và chất không cần thiết ở,Quá trình bài tết tiếp các chất đôi và chất không cần thiết ở,0.0484,0.1429,0
images/v2_052383.jpg,<=> m-7/5 = 5,(> m-7: 5,0.4615,0.75,0
images/v2_039903.jpg,"hay, bổ ích. Bác có bận đếm đầu thì Bác vẫn luôn","hay, bổ ích. Bác có bận đếm đầu thì Bác vẫn luôn",0.0,0.0,1
images/v2_041289.jpg,"Cho A*: {ít nhất 1 con xúc sắc 6 chấm""","Cho Ax: ít nhất 1 con xúc sắc 6 chấm""",0.0526,0.2,0
images/v2_001891.jpg,Nên có Kế hoạch Trg cây trên và chung quanh,Nên có Kể hoạch trong cây trên và chúng quanh,0.1163,0.3,0
images/v2_007957.jpg,nhỏ sẽ là mẹ của các con em sau này.,nhỏ sẽ là mẹ của các con em sau này.,0.0,0.0,1
images/v2_031766.jpg,"Biến đổi lí học | Sự tiết dịch | Tuyến gan, | - Hòa loãng thức","Biến đổi lí học sự tiết dịch kuyến gan, - Hòa loàng thứ",0.1613,0.4375,0
images/v2_045760.jpg,"quấn lại tốc, lấy váy hoa","quốn lại tóc, lấy váy hoa",0.08,0.3333,0
images/v2_057727.jpg,"a, Tác giả đã sử dụng biện pháp nghệ thuật nào?","a, Tác giả đã sử dụng biện pháp nghệ thuật nào?",0.0,0.0,1
